time;msg_out;bytes_out
1575978217.846645;150;1080000
1575978218.849575;107;770400
1575978219.867834;147;1058400
1575978220.869547;152;1094400
1575978221.869536;153;1101600
1575978222.907657;143;1029600
1575978223.945664;143;1029600
1575978224.949637;156;1123200
1575978225.951629;149;1072800
1575978226.984659;148;1065600
1575978227.988616;155;1116000
1575978228.992665;102;734400
1575978230.026653;151;1087200
1575978231.066678;149;1072800
1575978232.066666;151;1087200
1575978233.072787;139;1000800
1575978234.104851;152;1094400
1575978235.146728;145;1044000
1575978236.147714;150;1080000
1575978237.147769;145;1044000
1575978238.185846;140;1008000
1575978239.186730;109;784800
1575978240.187751;150;1080000
1575978241.233848;137;986400
1575978242.265879;150;1080000
1575978243.305982;143;1029600
1575978244.346848;144;1036800
1575978245.375874;143;1029600
1575978246.380972;145;1044000
1575978247.385864;151;1087200
1575978248.386850;140;1008000
1575978249.471092;120;864000
1575978250.508057;125;900000
1575978251.563251;145;1044000
1575978252.587115;144;1036800
1575978253.626986;143;1029600
1575978254.666087;144;1036800
1575978255.719214;142;1022400
1575978256.754101;147;1058400
1575978257.788128;143;1029600
1575978258.826108;146;1051200
1575978259.827085;145;1044000
1575978260.829288;85;612000
1575978261.832434;131;943200
1575978262.859568;133;957600
1575978263.867136;146;1051200
1575978264.906295;136;979200
1575978265.928102;126;907200
1575978266.941517;147;1058400
1575978267.953298;93;669600
1575978268.975579;95;684000
1575978269.993227;35;252000
1575978270.995338;0;0
1575978272.082776;15;108000
1575978273.084911;0;0
1575978274.099340;16;115200
1575978275.101548;0;0
1575978276.103835;0;0
1575978277.106095;0;0
1575978278.108258;0;0
1575978279.110447;0;0
1575978280.112629;0;0
1575978281.114794;0;0
1575978282.116961;0;0
1575978283.119116;0;0
1575978284.134725;78;561600
1575978285.142763;139;1000800
1575978286.153905;43;309600
1575978287.210585;32;230400
1575978288.212013;147;1058400
1575978289.289640;99;712800
1575978290.301883;1;7200
1575978291.310701;71;511200
1575978292.312012;143;1029600
1575978293.314842;148;1065600
1575978294.335235;134;964800
1575978295.340981;85;612000
1575978296.437432;114;820800
1575978297.439528;0;0
1575978298.441697;0;0
1575978299.443961;0;0
1575978300.446110;0;0
1575978301.448298;0;0
1575978302.450498;0;0
1575978303.452639;0;0
1575978304.454679;0;0
1575978305.456748;0;0
1575978306.458879;0;0
1575978307.460995;0;0
1575978308.463165;0;0
1575978309.465386;0;0
1575978310.474663;0;0
1575978311.476862;0;0
1575978312.479038;0;0
1575978313.481370;0;0
1575978314.483532;0;0
1575978315.485693;0;0
1575978316.487918;0;0
1575978317.490085;0;0
1575978318.492280;0;0
1575978319.494446;0;0
1575978320.496572;0;0
1575978321.498583;0;0
1575978322.500840;0;0
1575978323.503141;0;0
1575978324.505441;0;0
1575978325.507523;0;0
1575978326.509652;0;0
1575978327.511945;0;0
1575978328.514058;0;0
1575978329.516068;0;0
1575978330.549314;0;0
1575978331.551533;0;0
1575978332.553672;0;0
1575978333.555766;0;0
1575978334.557990;0;0
1575978335.560103;0;0
1575978336.562229;0;0
1575978337.564372;0;0
1575978338.566489;0;0
1575978339.568541;0;0
1575978340.570801;0;0
1575978341.572856;0;0
1575978342.574976;0;0
1575978343.577117;0;0
1575978344.579260;0;0
1575978345.581484;0;0
1575978346.583575;0;0
1575978347.585668;0;0
1575978348.587849;0;0
1575978349.589958;0;0
1575978350.600023;0;0
1575978351.602148;0;0
1575978352.604237;0;0
1575978353.606490;0;0
1575978354.608572;0;0
1575978355.610661;0;0
1575978356.612803;0;0
1575978357.614913;0;0
1575978358.617095;0;0
1575978359.619256;0;0
1575978360.621400;0;0
1575978361.623544;0;0
1575978362.625643;0;0
1575978363.627680;0;0
1575978364.629805;0;0
1575978365.631832;0;0
1575978366.633966;0;0
1575978367.636117;0;0
1575978368.638212;0;0
1575978369.640374;0;0
1575978370.652591;0;0
1575978371.654940;0;0
1575978372.657346;0;0
1575978373.659707;0;0
1575978374.662010;0;0
1575978375.664336;0;0
1575978376.666681;0;0
1575978377.669077;0;0
1575978378.671437;0;0
1575978379.673787;0;0
1575978380.676075;0;0
1575978381.678391;0;0
1575978382.680768;0;0
1575978383.683105;0;0
1575978384.685427;0;0
1575978385.687824;0;0
1575978386.690159;0;0
1575978387.692477;0;0
1575978388.694804;0;0
1575978389.697070;0;0
1575978390.709919;0;0
1575978391.712197;0;0
1575978392.714609;0;0
1575978393.717068;0;0
1575978394.719260;0;0
1575978395.721551;0;0
1575978396.723735;0;0
1575978397.726008;0;0
1575978398.728295;0;0
1575978399.730532;0;0
1575978400.732770;0;0
1575978401.734996;0;0
1575978402.737273;0;0
1575978403.739537;0;0
1575978404.741777;0;0
1575978405.743903;0;0
1575978406.746063;0;0
1575978407.748244;0;0
1575978408.750389;0;0
1575978409.752607;0;0
1575978410.762835;0;0
1575978411.765121;0;0
1575978412.767344;0;0
1575978413.769587;0;0
1575978414.771891;0;0
1575978415.774127;0;0
1575978416.776434;0;0
1575978417.778699;0;0
1575978418.781038;0;0
1575978419.783331;0;0
1575978420.785546;0;0
1575978421.787762;0;0
1575978422.790011;0;0
1575978423.792323;0;0
1575978424.794589;0;0
1575978425.796878;0;0
1575978426.799210;0;0
1575978427.801482;0;0
1575978428.803746;0;0
1575978429.806051;0;0
1575978430.877505;0;0
1575978431.879653;0;0
1575978432.881833;0;0
1575978433.884099;0;0
1575978434.886243;0;0
1575978435.888448;0;0
1575978436.890619;0;0
1575978437.892783;0;0
1575978438.894966;0;0
1575978439.897390;0;0
1575978440.899457;0;0
1575978441.901603;0;0
1575978442.903861;0;0
1575978443.905989;0;0
1575978444.908205;0;0
1575978445.910338;0;0
1575978446.912443;0;0
1575978447.914642;0;0
1575978448.916778;0;0
1575978449.918982;0;0
1575978450.931712;0;0
1575978451.933911;0;0
1575978452.936123;0;0
1575978453.938310;0;0
1575978454.940520;0;0
1575978455.942768;0;0
1575978456.944942;0;0
1575978457.946973;0;0
1575978458.949305;0;0
1575978459.951369;0;0
1575978460.953741;0;0
1575978461.955883;0;0
1575978462.958038;0;0
1575978463.960116;0;0
1575978464.962373;0;0
1575978465.964578;0;0
1575978466.966725;0;0
1575978467.968952;0;0
1575978468.971152;0;0
1575978469.973318;0;0
1575978471.048108;0;0
1575978472.050278;0;0
1575978473.052525;0;0
1575978474.898829;136;979200
1575978475.906823;105;756000
1575978476.934974;102;734400
1575978477.936788;60;432000
1575978478.939758;114;820800
1575978479.990890;54;388800
1575978481.006797;14;100800
1575978482.104920;83;597600
1575978483.116238;83;597600
1575978484.165123;72;518400
1575978485.165266;10;72000
1575978486.167350;0;0
1575978487.169497;0;0
1575978488.171661;0;0
1575978489.173764;0;0
1575978490.175847;0;0
1575978491.177968;0;0
1575978492.180039;0;0
1575978493.182174;0;0
1575978494.184425;0;0
1575978495.186657;0;0
1575978496.199125;0;0
1575978497.201365;0;0
1575978498.203513;0;0
1575978499.205670;0;0
1575978500.207823;0;0
1575978501.209996;0;0
1575978502.212077;0;0
1575978503.214135;0;0
1575978504.216258;0;0
1575978505.218458;0;0
1575978506.220668;0;0
1575978507.222861;0;0
1575978508.225004;0;0
1575978509.227171;0;0
1575978510.229433;0;0
1575978511.231525;0;0
1575978512.233716;0;0
1575978513.235884;0;0
1575978514.238067;0;0
1575978515.240252;0;0
1575978516.251004;0;0
1575978517.253366;0;0
1575978518.255426;0;0
1575978519.257501;0;0
1575978520.259519;0;0
1575978521.261576;0;0
1575978522.263702;0;0
1575978523.265819;0;0
1575978524.267870;0;0
1575978525.269973;0;0
1575978526.272035;0;0
1575978527.274114;0;0
1575978528.276165;0;0
1575978529.278291;0;0
1575978530.280529;0;0
1575978531.282620;0;0
1575978532.284736;0;0
1575978533.286831;0;0
1575978534.288971;0;0
1575978535.291021;0;0
1575978536.322043;0;0
1575978537.324217;0;0
1575978538.326369;0;0
1575978539.328571;0;0
1575978540.330822;0;0
1575978541.333222;0;0
1575978542.335351;0;0
1575978543.337481;0;0
1575978544.339691;0;0
1575978545.341956;0;0
1575978546.344225;0;0
1575978547.346361;0;0
1575978548.348513;0;0
1575978549.350672;0;0
1575978550.352792;0;0
1575978551.354990;0;0
1575978552.357167;0;0
1575978553.359261;0;0
1575978554.361346;0;0
1575978555.363496;0;0
1575978556.375678;0;0
1575978557.377842;0;0
1575978558.380030;0;0
1575978559.382176;0;0
1575978560.384244;0;0
1575978561.386370;0;0
1575978562.388453;0;0
1575978563.390627;0;0
1575978564.392767;0;0
1575978565.394891;0;0
1575978566.396962;0;0
1575978567.399166;0;0
1575978568.401376;0;0
1575978569.403576;0;0
1575978570.405690;0;0
1575978571.407881;0;0
1575978572.410081;0;0
1575978573.412253;0;0
1575978574.414521;0;0
1575978575.416598;0;0
1575978576.428898;0;0
1575978577.431073;0;0
1575978578.433316;0;0
1575978579.435614;0;0
1575978580.438266;0;0
1575978581.440487;0;0
1575978582.442639;0;0
1575978583.444761;0;0
1575978584.446905;0;0
1575978585.449111;0;0
1575978586.451201;0;0
1575978587.453398;0;0
1575978588.455569;0;0
1575978589.457734;0;0
1575978590.459940;0;0
1575978591.462131;0;0
1575978592.464240;0;0
1575978593.466550;0;0
1575978594.468840;0;0
1575978595.471035;0;0
1575978596.483069;0;0
1575978597.485274;0;0
1575978598.487333;0;0
1575978599.489391;0;0
1575978600.491488;0;0
1575978601.493613;0;0
1575978602.495883;0;0
1575978603.498060;0;0
1575978604.500398;0;0
1575978605.502489;0;0
1575978606.504656;0;0
1575978607.506850;0;0
1575978608.509103;0;0
1575978609.511224;0;0
1575978610.513352;0;0
1575978611.515531;0;0
1575978612.517686;0;0
1575978613.519902;0;0
1575978614.522138;0;0
1575978615.524242;0;0
1575978616.534424;0;0
1575978617.536579;0;0
1575978618.538740;0;0
1575978619.540902;0;0
1575978620.543034;0;0
1575978621.545107;0;0
1575978622.547179;0;0
1575978623.549443;0;0
1575978624.551515;0;0
1575978625.553639;0;0
1575978626.555691;0;0
1575978627.557835;0;0
1575978628.559869;0;0
1575978629.561984;0;0
1575978630.564098;0;0
1575978631.566205;0;0
1575978632.568203;0;0
1575978633.570270;0;0
1575978634.572403;0;0
1575978635.574581;0;0
1575978636.585006;0;0
1575978637.587207;0;0
1575978638.589366;0;0
1575978639.591483;0;0
1575978640.593585;0;0
1575978641.595754;0;0
1575978642.597888;0;0
1575978643.600024;0;0
1575978644.602142;0;0
1575978645.604237;0;0
1575978646.606362;0;0
1575978647.608448;0;0
1575978648.610559;0;0
1575978649.612715;0;0
1575978650.614728;0;0
1575978651.616832;0;0
1575978652.619025;0;0
1575978653.621276;0;0
1575978654.623343;0;0
1575978655.625429;0;0
1575978656.635506;0;0
1575978657.637612;0;0
1575978658.639849;0;0
1575978659.642115;0;0
1575978660.644277;0;0
1575978661.646434;0;0
1575978662.648573;0;0
1575978663.650771;0;0
1575978664.652933;0;0
1575978665.655082;0;0
1575978666.657251;0;0
1575978667.659345;0;0
1575978668.661480;0;0
1575978669.663658;0;0
1575978670.665793;0;0
1575978671.668015;0;0
1575978672.670245;0;0
1575978673.672502;0;0
1575978674.674662;0;0
1575978675.676810;0;0
1575978676.688552;0;0
1575978677.690805;0;0
1575978678.693295;0;0
1575978679.695557;0;0
1575978680.697720;0;0
1575978681.700024;0;0
1575978682.702174;0;0
1575978683.704327;0;0
1575978685.419223;2;14400
1575978686.419538;75;540000
1575978687.420439;58;417600
1575978688.445524;53;381600
1575978689.478555;30;216000
1575978690.505718;34;244800
1575978691.510617;62;446400
1575978692.526682;38;273600
1575978693.541611;44;316800
1575978694.552843;13;93600
1575978695.570665;29;208800
1575978696.594589;26;187200
1575978697.610722;34;244800
1575978698.636666;27;194400
1575978699.644712;20;144000
1575978700.651754;33;237600
1575978701.666682;38;273600
1575978702.671746;35;252000
1575978703.694744;51;367200
1575978704.702780;65;468000
1575978705.706895;69;496800
1575978706.711798;77;554400
1575978707.711826;93;669600
1575978708.717049;96;691200
1575978709.719056;84;604800
1575978710.730188;89;640800
1575978711.738018;87;626400
1575978712.739043;86;619200
1575978713.740061;92;662400
1575978714.744984;106;763200
1575978715.747071;95;684000
1575978716.750170;103;741600
1575978717.754965;82;590400
1575978718.767025;55;396000
1575978719.767069;59;424800
1575978720.769169;51;367200
1575978721.847523;48;345600
1575978722.901555;29;208800
1575978723.917090;51;367200
1575978724.917131;63;453600
1575978725.965213;30;216000
1575978726.967110;65;468000
1575978728.059682;41;295200
1575978729.067272;48;345600
1575978730.077330;70;504000
1575978731.086418;70;504000
1575978732.102214;83;597600
1575978733.120325;50;360000
1575978734.123310;73;525600
1575978735.132457;85;612000
1575978736.139436;86;619200
1575978737.141283;87;626400
1575978738.141312;94;676800
1575978739.201757;481;3463200
1575978740.202116;352;2534400
1575978741.205910;383;2757600
1575978742.213461;232;1670400
1575978743.215511;500;3600000
1575978744.222094;353;2541600
1575978745.224909;354;2548800
1575978746.229995;391;2815200
1575978747.242007;394;2836800
1575978748.247593;363;2613600
1575978749.249939;276;1987200
1575978750.275075;229;1648800
1575978751.288036;269;1936800
1575978752.368212;350;2520000
1575978753.381300;383;2757600
1575978754.382079;313;2253600
1575978755.384114;341;2455200
1575978756.394205;337;2426400
1575978757.439099;180;1296000
1575978758.461143;291;2095200
1575978759.462190;445;3204000
1575978760.463351;135;972000
1575978761.539608;412;2966400
1575978762.613683;156;1123200
1575978763.626196;489;3520800
1575978764.709640;175;1260000
1575978765.710614;208;1497600
1575978766.763505;225;1620000
1575978767.860764;145;1044000
1575978768.877142;276;1987200
1575978769.884285;145;1044000
1575978770.924797;133;957600
1575978771.933292;129;928800
1575978772.949381;168;1209600
1575978773.952272;182;1310400
1575978774.953820;175;1260000
1575978775.957294;141;1015200
1575978777.050741;319;2296800
1575978778.063702;194;1396800
1575978779.070804;286;2059200
1575978780.113706;196;1411200
1575978781.122680;300;2160000
1575978782.148935;269;1936800
1575978783.155888;195;1404000
1575978784.163884;215;1548000
1575978785.164382;206;1483200
1575978786.220074;210;1512000
1575978787.229229;219;1576800
1575978788.301630;119;856800
1575978789.308001;380;2736000
1575978790.320095;100;720000
1575978791.327066;217;1562400
1575978792.339217;351;2527200
1575978793.339438;214;1540800
1575978794.411582;168;1209600
1575978795.419116;252;1814400
1575978796.464624;153;1101600
1575978797.500285;122;878400
1575978798.501144;44;316800
1575978799.601202;28;201600
1575978800.603404;0;0
1575978801.605609;0;0
1575978802.607680;0;0
1575978803.609856;0;0
1575978804.612041;0;0
1575978805.614151;0;0
1575978806.640874;93;669600
1575978807.643006;0;0
1575978808.677542;1;7200
1575978809.718261;1;7200
1575978810.793695;2;14400
1575978811.802155;1;7200
1575978812.809356;465;3348000
1575978813.813384;45;324000
1575978814.820311;51;367200
1575978815.823409;66;475200
1575978816.835495;70;504000
1575978817.839471;65;468000
1575978818.863508;58;417600
1575978819.873411;60;432000
1575978820.875476;51;367200
1575978821.953731;53;381600
1575978822.968594;49;352800
1575978823.974621;17;122400
1575978824.980491;57;410400
1575978826.009887;35;252000
1575978827.025594;55;396000
1575978828.030103;33;237600
1575978829.036542;54;388800
1575978830.126716;29;208800
1575978831.135691;70;504000
1575978832.200880;49;352800
1575978833.208714;37;266400
1575978834.209620;49;352800
1575978835.241780;39;280800
1575978836.251893;19;136800
1575978837.262790;4;28800
1575978838.264974;0;0
1575978839.267079;0;0
1575978840.318184;2;14400
1575978841.320396;0;0
1575978842.322544;0;0
1575978843.324784;0;0
1575978844.326885;0;0
1575978845.329040;0;0
1575978846.331258;0;0
1575978847.333477;0;0
1575978848.335736;0;0
1575978849.337834;0;0
1575978850.340013;0;0
1575978851.342191;0;0
1575978852.344374;0;0
1575978853.346542;0;0
1575978854.348810;0;0
1575978855.350964;0;0
1575978856.353167;0;0
1575978857.355345;0;0
1575978858.357502;0;0
1575978859.359731;0;0
1575978860.370065;0;0
1575978861.372207;0;0
1575978862.374342;0;0
1575978863.376416;0;0
1575978864.378607;0;0
1575978865.380822;0;0
1575978866.383148;0;0
1575978867.385337;0;0
1575978868.387519;0;0
1575978869.389585;0;0
1575979014.235470;307;2210400
1575979015.239578;310;2232000
1575979016.241593;330;2376000
1575979017.246683;325;2340000
1575979018.248498;334;2404800
1575979019.250606;338;2433600
1575979020.250607;340;2448000
1575979021.258628;328;2361600
1575979022.263569;343;2469600
1575979023.263626;337;2426400
1575979024.272801;251;1807200
1575979025.279846;309;2224800
1575979026.326926;224;1612800
1575979027.351696;11;79200
1575979028.399130;29;208800
1575979029.399258;212;1526400
1575979030.403086;330;2376000
1575979031.403126;291;2095200
1575979032.404108;273;1965600
1575979033.409212;328;2361600
1575979034.417206;309;2224800
1575979035.419212;320;2304000
1575979036.422537;271;1951200
1575979037.431600;269;1936800
1575979038.443108;367;2642400
1575979039.447420;343;2469600
1575979040.458419;354;2548800
1575979041.473322;270;1944000
1575979042.474136;321;2311200
1575979043.481214;319;2296800
1575979044.484559;315;2268000
1575979045.491423;243;1749600
1575979046.492261;351;2527200
1575979047.502247;336;2419200
1575979048.503260;347;2498400
1575979049.504384;349;2512800
1575979050.505274;343;2469600
1575979051.505580;340;2448000
1575979052.515367;246;1771200
1575979053.546796;190;1368000
1575979054.549133;0;0
1575979055.603370;124;892800
1575979056.609572;365;2628000
1575979057.619639;347;2498400
1575979058.625603;350;2520000
1575979059.644405;347;2498400
1575979060.644476;330;2376000
1575979061.645387;343;2469600
1575979062.651782;337;2426400
1575979063.655689;331;2383200
1575979064.662866;301;2167200
1575979065.664470;227;1634400
1575979066.671472;317;2282400
1575979067.673579;287;2066400
1575979068.673769;331;2383200
1575979069.675637;310;2232000
1575979070.689620;342;2462400
1575979071.691571;304;2188800
1575979072.691846;336;2419200
1575979073.692803;329;2368800
1575979074.694706;342;2462400
1575979075.756854;319;2296800
1575979076.766621;309;2224800
1575979077.768833;226;1627200
1575979078.776949;351;2527200
1575979079.786714;349;2512800
1575979080.788616;352;2534400
1575979081.804875;352;2534400
1575979082.805585;355;2556000
1575979083.814689;346;2491200
1575979084.819923;375;2700000
1575979085.821805;353;2541600
1575979086.825199;302;2174400
1575979087.834898;310;2232000
1575979088.845014;338;2433600
1575979089.847769;241;1735200
1575979090.854267;357;2570400
1575979091.854982;465;3348000
1575979092.882240;296;2131200
1575979093.885873;707;5090400
1575979094.899853;212;1526400
1575979095.911489;61;439200
1575979096.911528;377;2714400
1575979097.914011;246;1771200
1575979098.915091;245;1764000
1575979099.916290;328;2361600
1575979100.920882;128;921600
1575979101.923028;0;0
1575979102.978490;3;21600
1575979104.002597;2;14400
1575979105.026095;474;3412800
1575979106.029991;71;511200
1575979107.034045;146;1051200
1575979108.038137;255;1836000
1575979109.039441;319;2296800
1575979110.040125;351;2527200
1575979111.046132;352;2534400
1575979112.046130;350;2520000
1575979113.046980;355;2556000
1575979114.047087;350;2520000
1575979115.056640;320;2304000
1575979116.059249;381;2743200
1575979117.064245;388;2793600
1575979118.095261;188;1353600
1575979119.129529;534;3844800
1575979120.169925;127;914400
1575979121.187683;619;4456800
1575979122.190592;443;3189600
1575979123.217341;379;2728800
1575979124.291055;310;2232000
1575979125.310735;346;2491200
1575979126.327398;214;1540800
1575979127.353260;210;1512000
1575979128.353397;502;3614400
1575979129.365522;252;1814400
1575979130.381601;291;2095200
1575979131.389756;204;1468800
1575979132.396352;275;1980000
1575979133.399435;262;1886400
1575979134.407370;271;1951200
1575979135.420619;290;2088000
1575979136.447747;321;2311200
1575979137.460024;294;2116800
1575979138.539215;151;1087200
1575979139.557976;473;3405600
1575979140.558727;131;943200
1575979141.588497;147;1058400
1575979142.590840;211;1519200
1575979143.600593;297;2138400
1575979144.601428;267;1922400
1575979145.659880;218;1569600
1575979146.690621;186;1339200
1575979147.691760;163;1173600
1575979148.787138;216;1555200
1575979149.861009;174;1252800
1575979150.869102;171;1231200
1575979151.869948;119;856800
1575979152.877175;137;986400
1575979153.969484;141;1015200
1575979155.004075;93;669600
1575979156.090392;85;612000
1575979157.101635;9;64800
1575979158.143612;22;158400
1575979159.145792;0;0
1575979160.148039;0;0
1575979161.152961;3;21600
1575979162.191798;3;21600
1575979163.244665;3;21600
1575979164.248910;2;14400
1575979165.254004;160;1152000
1575979166.267612;362;2606400
1575979167.269842;243;1749600
1575979168.343592;497;3578400
1575979169.347824;394;2836800
1575979170.361714;351;2527200
1575979171.380875;391;2815200
1575979172.385184;242;1742400
1575979173.455168;153;1101600
1575979174.460844;660;4752000
1575979175.462710;337;2426400
1575979176.465004;344;2476800
1575979177.466690;353;2541600
1575979178.481181;247;1778400
1575979179.553119;381;2743200
1575979180.576648;321;2311200
1575979181.590599;1;7200
1575979182.595831;209;1504800
1575979183.597988;496;3571200
1575979184.605990;367;2642400
1575979185.612094;355;2556000
1575979186.650691;191;1375200
1575979187.652822;0;0
1575979188.700087;684;4924800
1575979189.718982;324;2332800
1575979190.775573;270;1944000
1575979191.844284;506;3643200
1575979192.861685;357;2570400
1575979193.864897;445;3204000
1575979194.913635;115;828000
1575979195.936018;398;2865600
1575979196.942374;516;3715200
1575979197.960088;459;3304800
1575979198.962240;338;2433600
1575979200.012026;405;2916000
1575979201.024433;442;3182400
1575979202.027384;384;2764800
1575979203.038136;428;3081600
1575979204.038189;308;2217600
1575979205.039161;471;3391200
1575979206.049246;370;2664000
1575979207.064269;261;1879200
1575979208.095329;250;1800000
1575979209.105295;446;3211200
1575979210.106342;653;4701600
1575979211.115360;376;2707200
1575979212.128595;391;2815200
1575979213.135412;427;3074400
1575979214.151595;338;2433600
1575979215.180493;211;1519200
1575979216.226360;193;1389600
1575979217.229431;537;3866400
1575979218.282204;326;2347200
1575979219.291428;543;3909600
1575979220.292439;426;3067200
1575979221.293489;410;2952000
1575979222.298378;349;2512800
1575979223.299382;437;3146400
1575979224.309465;382;2750400
1575979225.314445;340;2448000
1575979226.325661;373;2685600
1575979227.334545;249;1792800
1575979228.343607;302;2174400
1575979229.353606;272;1958400
1575979230.353696;388;2793600
1575979231.403136;277;1994400
1575979232.403669;403;2901600
1575979233.406555;316;2275200
1575979234.406771;345;2484000
1575979235.406777;359;2584800
1575979236.421743;348;2505600
1575979237.432781;294;2116800
1575979238.439765;405;2916000
1575979239.442786;382;2750400
1575979240.452625;391;2815200
1575979241.461662;399;2872800
1575979242.462157;373;2685600
1575979243.476873;440;3168000
1575979244.478862;378;2721600
1575979245.573254;365;2628000
1575979246.602988;316;2275200
1575979247.683192;88;633600
1575979248.707821;385;2772000
1575979249.718961;446;3211200
1575979250.720078;366;2635200
1575979251.721804;356;2563200
1575979252.740167;252;1814400
1575979253.742562;230;1656000
1575979254.743594;345;2484000
1575979255.743677;363;2613600
1575979256.747850;271;1951200
1575979257.756972;274;1972800
1575979258.802627;235;1692000
1575979259.809728;284;2044800
1575979260.823764;337;2426400
1575979261.825635;360;2592000
1575979262.841874;329;2368800
1575979263.843679;255;1836000
1575979264.844980;325;2340000
1575979265.853093;279;2008800
1575979266.874115;266;1915200
1575979267.878860;325;2340000
1575979268.880822;362;2606400
1575979269.883777;264;1900800
1575979270.884767;375;2700000
1575979271.885825;384;2764800
1575979272.895719;376;2707200
1575979273.899854;383;2757600
1575979274.906834;378;2721600
1575979275.906825;379;2728800
1575979276.915350;381;2743200
1575979277.915857;379;2728800
1575979278.917810;380;2736000
1575979279.934892;287;2066400
1575979280.937996;341;2455200
1575979281.939878;353;2541600
1575979282.940861;355;2556000
1575979283.943116;369;2656800
1575979284.943166;356;2563200
1575979285.943942;362;2606400
1575979286.949277;383;2757600
1575979287.949984;379;2728800
1575979288.950116;379;2728800
1575979289.950087;377;2714400
1575979290.950943;258;1857600
1575979291.952000;380;2736000
1575979292.954123;373;2685600
1575979293.955062;378;2721600
1575979294.956984;370;2664000
1575979295.957102;381;2743200
1575979296.958111;382;2750400
1575979297.958201;377;2714400
1575979298.960195;375;2700000
1575979299.963141;383;2757600
1575979300.963609;257;1850400
1575979301.964197;382;2750400
1575979302.967309;380;2736000
1575979303.970109;383;2757600
1575979304.974464;378;2721600
1575979305.974439;377;2714400
1575979306.977246;377;2714400
1575979307.986671;380;2736000
1575979308.989301;373;2685600
1575979309.992249;382;2750400
1575979311.019622;258;1857600
1575979312.021339;369;2656800
1575979313.023323;377;2714400
1575979314.027419;375;2700000
1575979315.029502;379;2728800
1575979316.032757;382;2750400
1575979317.036521;387;2786400
1575979318.037330;381;2743200
1575979319.037537;380;2736000
1575979320.039654;380;2736000
1575979321.075478;377;2714400
1575979322.076492;280;2016000
1575979323.085449;385;2772000
1575979324.085461;377;2714400
1575979325.087601;378;2721600
1575979326.090654;377;2714400
1575979327.093690;383;2757600
1575979328.094867;378;2721600
1575979329.095906;380;2736000
1575979330.096984;383;2757600
1575979331.103872;383;2757600
1575979332.104588;265;1908000
1575979333.109692;382;2750400
1575979334.112675;377;2714400
1575979335.114553;384;2764800
1575979336.117911;380;2736000
1575979337.118634;380;2736000
1575979338.118759;385;2772000
1575979339.119740;380;2736000
1575979340.120764;375;2700000
1575979341.122674;372;2678400
1575979342.122713;260;1872000
1575979343.131049;384;2764800
1575979344.132217;380;2736000
1575979345.136000;380;2736000
1575979346.137205;380;2736000
1575979347.138936;385;2772000
1575979348.140743;383;2757600
1575979349.149789;372;2678400
1575979350.149849;381;2743200
1575979351.150922;381;2743200
1575979352.185932;319;2296800
1575979353.187897;323;2325600
1575979354.188026;371;2671200
1575979355.196239;380;2736000
1575979356.203938;379;2728800
1575979357.204872;357;2570400
1575979358.205136;373;2685600
1575979359.207944;381;2743200
1575979360.208131;365;2628000
1575979361.211907;378;2721600
1575979362.216043;366;2635200
1575979363.216129;248;1785600
1575979364.224134;358;2577600
1575979365.226981;430;3096000
1575979366.230317;490;3528000
1575979367.240119;542;3902400
1575979368.241725;502;3614400
1575979369.242775;455;3276000
1575979370.242833;458;3297600
1575979371.243736;495;3564000
1575979372.243799;476;3427200
1575979373.264886;356;2563200
1575979374.275069;410;2952000
1575979375.275775;455;3276000
1575979376.290108;422;3038400
1575979377.369799;212;1526400
1575979378.437601;464;3340800
1575979379.452860;553;3981600
1575979380.455167;455;3276000
1575979381.458004;431;3103200
1575979382.468006;83;597600
1575979383.477983;514;3700800
1575979384.490669;3;21600
1575979385.492040;584;4204800
1575979386.496120;424;3052800
1575979387.510072;438;3153600
1575979388.522109;449;3232800
1575979389.522992;447;3218400
1575979390.536082;477;3434400
1575979391.539046;342;2462400
1575979392.545322;293;2109600
1575979393.550109;242;1742400
1575979394.550333;179;1288800
1575979395.555159;358;2577600
1575979396.560653;428;3081600
1575979397.568382;381;2743200
1575979398.573728;407;2930400
1575979399.579838;527;3794400
1575979400.583014;422;3038400
1575979401.582998;512;3686400
1575979402.584808;526;3787200
1575979403.590346;458;3297600
1575979404.590917;540;3888000
1575979405.591190;431;3103200
1575979406.593858;507;3650400
1575979407.611372;537;3866400
1575979408.613201;518;3729600
1575979409.617489;526;3787200
1575979410.618010;539;3880800
1575979411.619151;487;3506400
1575979412.622167;485;3492000
1575979413.632240;495;3564000
1575979414.640561;555;3996000
1575979415.731163;382;2750400
1575979416.737389;463;3333600
1575979417.741257;501;3607200
1575979418.810963;348;2505600
1575979419.886865;581;4183200
1575979420.890105;645;4644000
1575979421.896117;456;3283200
1575979422.896197;491;3535200
1575979423.956250;385;2772000
1575979424.956368;522;3758400
1575979425.960160;394;2836800
1575979426.976385;391;2815200
